gene_id,Chr,Start,End,Strand,Length,logFC,logCPM,LR,PValue,FDR
gene-LOC119067348,X,37155958,37157497,-,1274,-0.42979219307494154,6.639741033644571,19.28070459339609,1.128409660091537e-5,4.636992739854416e-5
gene-LOC119083833,III,66292466,66298926,+,2187,5.295940361230137,-3.2875970693811283,19.263345293177082,1.1387162044585466e-5,4.678376987392513e-5
gene-LOC119073447,III,22295285,22303204,-,4615,3.6369436039713636,-1.5641223155016577,19.25676072981323,1.1426502660424425e-5,4.693568394124668e-5
gene-LOC119080811,III,45922400,45923590,+,465,0.6964950181511829,4.662934169930274,19.255080349439503,1.1436564225044374e-5,4.6967292931653366e-5
gene-LOC119078350,IV,35063067,35064159,-,935,5.3267617269737615,-3.2627868476339703,19.250948804077407,1.1461340403015138e-5,4.7059305816930994e-5
gene-LOC119083889,III,70856347,70860753,-,989,0.4799004706005783,5.728002900212328,19.249967373582606,1.146723379358049e-5,4.7072149328522935e-5
gene-LOC119075305,IV,46357669,46378622,+,3055,0.38723548718139006,5.989372250053026,19.24963810216607,1.146921171668364e-5,4.7072149328522935e-5
gene-LOC119081443,III,30583806,30586414,+,1568,4.2091409975008425,-3.2047583373267488,19.24795703725212,1.1479315161586197e-5,4.7103875817069014e-5
gene-LOC119067785,X,69322581,69342131,+,2953,3.349966874973642,-2.5925462129564085,19.23069876545225,1.158355817297298e-5,4.752179880470601e-5
gene-LOC119068739,X,28376930,28380603,-,1752,4.09225946146941,-1.5200490459686844,19.21189270247366,1.1698232728343094e-5,4.798233585289393e-5
gene-LOC119066318,IV,73478376,73483463,-,1423,-0.9391226822793958,3.792436504707963,19.20248919024241,1.1755999773986914e-5,4.8209314775638896e-5
gene-LOC119068418,X,47169231,47170765,-,1256,-0.6061480858182982,5.10690971770475,19.200467302706713,1.1768457871492868e-5,4.8250434173391955e-5
gene-LOC119082396,X,56947935,56949861,+,1383,-0.7504144291723271,4.221883949280738,19.199926213675568,1.1771794103203507e-5,4.825414484931499e-5
gene-LOC119070015,X,14738908,14742932,+,3089,-0.5486554545214875,6.366820588487164,19.187731973830275,1.1847233412624219e-5,4.8553353040215884e-5
gene-LOC119073259,III,26269843,26272666,-,2263,3.9088272204206853,-2.966475974678386,19.183890344585528,1.1871099957287488e-5,4.8641121377424046e-5
gene-LOC119073621,III,24692420,24747340,-,5646,2.766460259438859,-1.011323348247176,19.17839016080279,1.190535452764157e-5,4.8771409012307514e-5
gene-LOC119065985,IV,83824881,83827366,+,1296,3.1445975367021965,-1.9490474049800968,19.171199637800232,1.1950286101794627e-5,4.894537320437881e-5
gene-LOC119072253,IV,30294663,30296738,+,1798,0.8750806655369687,3.8941481611919633,19.14741686384753,1.2100114654060235e-5,4.9543688540693147e-5
gene-LOC119079501,III,56967203,56968832,+,1552,2.399932411402222,0.8332925468502164,19.147220358074467,1.2101360441620334e-5,4.9543688540693147e-5
gene-LOC119068218,X,19815377,19817715,-,1818,-0.5969526078465542,4.470465529101804,19.136256697464944,1.2171071207771834e-5,4.981881240087757e-5
gene-LOC119072240,IV,30591939,30595500,-,3161,3.7697774446194625,-2.75567971127701,19.12081094467598,1.2269965485314455e-5,5.0213252567530165e-5
gene-LOC119066735,IV,81914055,81917108,+,2608,-0.4675541017391263,7.1310894330347425,19.118420108471348,1.2285345210712125e-5,5.026582802354448e-5
gene-LOC119067558,X,32207102,32208806,-,1698,0.5377242639254318,5.2279835419844165,19.117773430172704,1.2289508475770087e-5,5.027249881019882e-5
gene-LOC119073782,III,20687184,20688098,+,786,0.5254913599575785,5.217378575719334,19.111319635892496,1.2331135211120592e-5,5.043238649707841e-5
gene-LOC119081628,III,36048064,36050190,+,1896,4.1710860128677725,-2.4639146415389512,19.103391938088222,1.2382462412260298e-5,5.063187349784557e-5
gene-LOC119070563,X,30556598,30578042,-,1964,-0.5560854613497761,4.673712422315416,19.102811818261827,1.2386226761976116e-5,5.0636833938558584e-5
gene-LOC119066184,IV,75491546,75502627,-,5057,4.519777494254846,-2.558339395115793,19.095277492595308,1.2435220893780301e-5,5.082666068775771e-5
gene-LOC119066821,IV,72283268,72322004,-,2652,2.3913137425732582,0.4680113253159089,19.092725915488764,1.2451857338767252e-5,5.088418045292411e-5
gene-LOC119067166,X,34571342,34574584,-,1419,5.5200517208072615,-3.1553910807189833,19.090036627512347,1.2469415861243296e-5,5.0945443806907566e-5
gene-LOC119080897,III,44373433,44374347,+,915,2.0167461860157965,0.22280059962197662,19.08702468143862,1.2489110557539843e-5,5.101540776827554e-5
gene-LOC119080263,III,51225302,51226579,-,947,5.222452625781814,-3.3191627852956938,19.079630139085374,1.2537595032373372e-5,5.120291897171743e-5
gene-LOC119083054,X,55662874,55675141,+,1217,3.965311551088085,-2.3849169654952576,19.030604907085007,1.2863859527542311e-5,5.2520206424275424e-5
gene-LOC119077114,IV,61794473,61797087,-,1608,-0.8280507670733007,4.171229015452262,19.030370544440142,1.2865439522109386e-5,5.2520206424275424e-5
gene-LOC119073275,III,26657200,26658640,-,1223,0.4809227371528962,5.158586180731315,19.025096407856516,1.290104757470063e-5,5.265473828144317e-5
gene-LOC119081580,III,36133731,36135191,+,1461,2.2940534696321437,-1.5533175999585496,19.01180575415484,1.2991218296585039e-5,5.3011862818795196e-5
gene-LOC119067610,X,67007762,67008813,+,885,-0.4899862110615661,6.407542733385994,19.01009290241344,1.300288512357051e-5,5.304856401492857e-5
gene-LOC119077010,IV,62874030,62875831,+,1104,-0.8649136515377568,3.4128496500824226,18.985632197037276,1.3170648148957866e-5,5.372195323890582e-5
gene-LOC119082062,IV,40772605,40819832,-,2958,0.3697761820868254,6.423448958482353,18.98341866205963,1.3185936452225773e-5,5.377326211296017e-5
gene-LOC119082976,III,600109,605139,+,1758,4.148952757668265,-3.2325495468482734,18.968524515723836,1.3289270850381497e-5,5.418353488873705e-5
gene-LOC119082140,III,62129996,62211546,+,7077,-0.3454658299414799,8.07285582157292,18.95334899449799,1.3395393930312203e-5,5.460500692726157e-5
gene-LOC119069120,X,11486338,11487001,+,477,-0.5938015579916597,5.041242808902918,18.9257237679548,1.3590768042672083e-5,5.539005423222906e-5
gene-LOC119082263,IV,66000889,66002258,+,1092,-0.728650765653161,4.075815178134771,18.92213942962411,1.361632645708851e-5,5.548282642584536e-5
gene-LOC119083122,IV,2420772,2430547,-,7470,0.3118006737609743,9.856436092561305,18.91502988752309,1.3667164540369116e-5,5.567854716692245e-5
gene-LOC119077073,III,38443844,38451769,+,1542,-0.6507850168366233,4.711653019004777,18.909790065663024,1.3704754827541198e-5,5.5820228569061706e-5
gene-LOC119068136,X,18536624,18538855,+,2008,2.3104598070748037,-1.4921038737639254,18.909370049955932,1.370777249597021e-5,5.582106452606006e-5
gene-LOC119080720,III,45983273,45985745,-,1677,-0.6677821111646262,4.272910826308412,18.903958451426313,1.3746712711406692e-5,5.596815464533334e-5
gene-LOC119082503,associated_contig_287,13305,13803,-,499,3.9464433525339544,-2.9619542685544387,18.89342236470599,1.3822846181838409e-5,5.626658142270893e-5
gene-LOC119070075,X,15971309,15972414,+,908,-0.6998796541269496,4.995269651174991,18.880740208609595,1.3915048949003237e-5,5.663028327656679e-5
gene-LOC119081100,III,48549241,48550218,-,978,5.3908758019950636,-3.2332293787187525,18.87989224899323,1.3921235833806269e-5,5.664384764850079e-5
gene-LOC119070630,IV,14639016,14643710,+,1460,-0.6525754054189815,4.491387161293439,18.868940436880674,1.4001391172986593e-5,5.695831358914488e-5
gene-LOC119082377,IV,65202484,65204111,-,1557,5.168596235731158,-3.3480250103572655,18.85792989538433,1.4082443607131048e-5,5.727629932670841e-5
gene-LOC119085591,X,52131009,52207401,+,2487,2.282239433804389,-1.1049357387377283,18.855518179915883,1.4100259904105625e-5,5.733701261558869e-5
gene-LOC119082989,associated_contig_48,33418,33916,-,499,5.21211908153296,-3.3413036284769575,18.854719823382126,1.4106162665728826e-5,5.7349265995367824e-5
gene-LOC119082496,associated_contig_287,7830,8324,-,495,4.398773855284646,-3.1022096487179027,18.84757724893246,1.4159082843915822e-5,5.7552626722515106e-5
gene-LOC119068319,X,21822304,21844559,-,3141,5.441190048197286,-3.2056068367380686,18.84314533796785,1.4192019594287175e-5,5.767469387948645e-5
gene-LOC119068978,X,22953533,22955680,-,2090,5.1127189165349005,-3.377404218759158,18.840939758032654,1.42084395261001e-5,5.772960239796004e-5
gene-LOC119066845,IV,70939573,70942083,-,1731,-0.3965388903675863,5.68534300256422,18.839942189796393,1.4215872410449236e-5,5.7747981089356614e-5
gene-LOC119079500,III,36660116,36680018,+,2862,-1.149152786568843,2.7492032030726463,18.827447331382032,1.4309303104370612e-5,5.811562267557764e-5
gene-LOC119073094,III,3730007,3734466,+,2284,5.052735673910808,-3.42949951915659,18.822917628408526,1.4343326202750909e-5,5.824188593948445e-5
gene-LOC119073816,III,20299893,20301307,+,927,4.424827824338362,-3.0598275871197242,18.792669477784813,1.4572615669470382e-5,5.916082548734877e-5
gene-LOC119069194,X,10096671,10100627,+,2722,-0.38494485801180445,6.424670125976225,18.781466751139007,1.4658466584079274e-5,5.9497187067649365e-5
gene-LOC119070164,III,27635996,27642298,+,2856,2.2775359617558357,-1.5230811298548554,18.773925709497867,1.4716542438671291e-5,5.972069808275358e-5
gene-LOC119070702,IV,16394256,16396288,-,1906,3.9581731745201094,-2.376803851456918,18.772146831472035,1.4730275772030543e-5,5.976420963271918e-5
gene-LOC119076899,IV,64457226,64458761,+,1393,0.8300834162614437,4.057770868765514,18.77137583436535,1.4736232038569585e-5,5.977615644829943e-5
gene-LOC119068288,X,20968788,20970136,+,1234,0.4817359256336205,7.267651035565731,18.76679051526283,1.4771705501002394e-5,5.9907807679586326e-5
gene-LOC119067232,X,34484638,34492462,-,6117,-0.4410188281139212,8.619947436953796,18.74457180095414,1.494481489850508e-5,6.059748439336646e-5
gene-LOC119076990,IV,63304323,63314260,-,1800,2.7795248347105956,-2.6483927474244484,18.736871134468664,1.5005286234892167e-5,6.083025351105795e-5
gene-LOC119079480,III,55977035,56026573,-,3295,-0.46633245127826106,6.812844594481506,18.73071801542876,1.505378167362024e-5,6.101438812701951e-5
gene-LOC119081239,III,33251771,33254027,-,1879,5.622882764114854,-3.08460280686009,18.714193821568692,1.5184796567713284e-5,6.153283835769157e-5
gene-LOC119075621,III,38616376,38693271,+,5402,0.6875866415312484,4.32787743183264,18.693213091293238,1.5352797419072666e-5,6.220092328511008e-5
gene-LOC119076274,IV,59081144,59081582,+,378,4.474754779989025,-3.0339111364702966,18.69196332584903,1.5362863488255863e-5,6.222900296222496e-5
gene-LOC119070978,IV,13964113,13970339,-,2077,-0.9934258363484313,3.1239262921473854,18.688856346582934,1.5387916972295272e-5,6.231776699981974e-5
gene-LOC119077012,IV,62891053,62902101,+,1061,-0.6849503596438477,6.388148725755695,18.681493452151983,1.5447452492575865e-5,6.254611119393018e-5
gene-LOC119068897,X,26937923,26946089,-,200,-1.7723742702492622,0.6288061662841558,18.67690611947843,1.548466205630627e-5,6.268398378412541e-5
gene-LOC119066468,IV,85099496,85113546,+,529,4.843450914922654,-2.796989404921568,18.675114806558994,1.549921649100407e-5,6.27301078534765e-5
gene-LOC119082423,associated_contig_72,21828,22285,-,458,1.0504796477557228,2.8750766953159554,18.674477138361237,1.550440086677569e-5,6.273829733002323e-5
gene-LOC119076261,IV,58960386,58966342,-,2800,4.948793780950548,-3.466798594617995,18.673142856260082,1.5515254495171227e-5,6.276941932738657e-5
gene-LOC119066969,IV,77199621,77200394,-,521,5.724393859130595,-3.0325255488752587,18.670897153620786,1.5533539246637762e-5,6.282851199192766e-5
gene-LOC119070079,X,15886315,15887402,-,950,-0.796982799629135,4.322301222001228,18.67057157955911,1.5536191901268688e-5,6.282851199192766e-5
gene-LOC119085076,III,16066349,16067532,-,1116,5.332961871922655,-3.261783420922146,18.667304781156147,1.556283374202641e-5,6.292343127148915e-5
gene-LOC119067865,X,43083664,43094077,-,2079,0.5596042315274341,8.378488766999062,18.649114434783684,1.571202349112187e-5,6.351369495963072e-5
gene-LOC119084790,X,53387687,53388765,-,959,2.0726644572646338,-0.46686392108169417,18.64806670948431,1.5720660124907243e-5,6.353566730994888e-5
gene-LOC119079236,III,284232,290235,+,1399,4.598737738114753,-2.9628343782036533,18.644099781603813,1.5753403625631487e-05,6.365503973158261e-5
gene-LOC119080610,III,47603567,47605104,-,1292,1.9538408122100723,-0.6032571766445293,18.60347634839046,1.6092682498866848e-5,6.501273401944009e-5
gene-LOC119078869,IV,20732342,20735165,+,1589,3.291209056886416,-2.838398770485737,18.576612872840485,1.6321062882388314e-5,6.592194873619114e-5
gene-LOC119075139,associated_contig_290,15858,16871,+,723,-1.5661085745550847,4.149237968675196,18.574665196084474,1.633774711820075e-5,6.59759114551472e-5
gene-LOC119076329,IV,57554564,57555935,+,1300,-0.37106447848843893,6.013503525229763,18.57292796004142,1.6352643125929978e-5,6.602263237661884e-5
gene-LOC119085428,IV,11910571,11911987,-,1205,-1.075638403807101,2.828712667826525,18.57119356814311,1.6367528354763608e-5,6.606929078408544e-5
gene-LOC119069928,X,12699346,12699830,-,396,5.3750060573152245,-3.235623190314869,18.568786384661447,1.6388210299204418e-5,6.61393245259474e-5
gene-LOC119072893,IV,90999216,91001826,-,1285,-0.37684628168031475,5.811195997286763,18.557350248843367,1.6486826003517583e-5,6.652378989994247e-5
gene-LOC119066506,IV,72600640,72602019,+,1380,2.8034571375819057,-1.9074709833576262,18.55565984141497,1.6501453146561002e-5,6.655628584188733e-5
gene-LOC119073380,III,25513179,25523819,-,3572,0.33028414235663867,8.288552875544736,18.555644473375438,1.6501586186413117e-5,6.655628584188733e-5
gene-LOC119069425,X,40863777,40875461,+,4133,1.9625433835566428,1.0297303070008834,18.553326714150863,1.6521663176196883e-5,6.662372424241279e-5
gene-LOC119070535,X,29227717,29235781,+,3143,0.38117137747421576,6.941371673721199,18.539526038722826,1.6641716982193734e-5,6.709421057537705e-5
gene-LOC119079952,III,53830884,53833015,+,2132,-0.48422403242906703,5.520167922373663,18.53626895192816,1.667017835990225e-5,6.719530870985782e-5
gene-LOC119085866,IV,83919139,83928859,-,91,5.1400264364393635,-3.3732228592186897,18.53416930583632,1.66885515948817e-5,6.725571006197197e-5
gene-LOC119070493,X,44561509,44583614,+,161,5.132611745570173,-3.3744233914226727,18.52681337125351,1.6753081297315936e-5,6.750206203595751e-5
gene-LOC119080714,X,48634072,48656396,-,2739,0.47358324045330796,5.507020737738645,18.525457105164318,1.6765006435243116e-5,6.75364009999402e-5
gene-LOC119083780,III,66596063,66604397,-,2347,2.540143028570389,-1.9665906317002158,18.521937787193934,1.679599025827071e-5,6.764748673826239e-5
gene-LOC119084466,X,53727439,53734776,-,2883,5.283419094032231,-3.289364531088947,18.51933373490745,1.6818953166950015e-5,6.77262289425084e-5
gene-LOC119073461,III,23863449,23892401,+,5936,-1.4605134367652173,1.875852812409897,18.494884081745788,1.703609768059679e-5,6.858670725445945e-5
gene-LOC119072623,IV,89222492,89230129,+,1587,4.9579663083094365,-3.4653917258715317,18.48223190360334,1.714956878860303e-5,6.902586690461299e-5
gene-LOC119083333,III,28013723,28081907,+,10484,-0.9512682300173957,3.2120543468737224,18.481946740457836,1.7152135004713386e-5,6.902586690461299e-5
gene-LOC119069270,X,9152448,9156639,+,1579,1.0474134301417033,3.3077910132657893,18.471727315722227,1.7244355839002554e-5,6.93829261488998e-5
gene-LOC119083532,IV,39875747,39881919,+,3580,3.89625342993638,-3.3709739778987795,18.46936287373347,1.7265763587544426e-5,6.945498088479564e-5
gene-LOC119078329,III,37816303,37816888,-,525,5.6879162144200555,-3.0558844850014575,18.45871387300334,1.7362511401122656e-5,6.983001545886169e-5
gene-LOC119070872,IV,15398507,15400095,+,1208,-0.8804072238430432,3.367671532356998,18.457681434981755,1.7371920168291606e-5,6.985370168157451e-5
gene-LOC119080343,X,48893815,48896894,+,2297,5.9485944347430815,-2.8803694088182574,18.43652341156408,1.7565868455033766e-5,7.061927427496663e-5
gene-LOC119070989,IV,13831500,13836505,+,2038,4.3994269737718,-3.0835667591434013,18.43432979463517,1.758610061549196e-5,7.0686295062026e-5
gene-LOC119079044,IV,26112208,26117165,+,2223,4.39748306249439,-3.0813175478884696,18.42942492407407,1.763142392746345e-5,7.085412069493715e-5
gene-LOC119072345,IV,32943706,33006623,+,3977,-1.051886401583727,2.7600737247719658,18.41734998296331,1.774350268991157e-5,7.129008935007385e-5
gene-LOC119082604,IV,6759765,6761380,-,1341,-0.4164032547051371,5.638085837324284,18.416476845687495,1.775163478112395e-5,7.13083276939381e-5
gene-LOC119067224,X,34286227,34287353,-,759,-1.1428730738345256,4.964647283277421,18.413025219966627,1.778381866979541e-5,7.140960853234484e-5
gene-LOC119080898,III,44372146,44373063,-,918,2.237223329573986,0.7216709763874704,18.413001131904004,1.7784043479211033e-5,7.140960853234484e-5
gene-LOC119075813,III,39197143,39200662,-,2811,4.672444395736351,-2.918653583657666,18.411723220459628,1.779597408327276e-5,7.144306100420666e-5
gene-LOC119073313,III,26161904,26162669,+,636,-0.3882793091988449,6.27428644678218,18.40878948334725,1.7823393929454603e-5,7.153866991138826e-5
gene-LOC119079870,III,36422043,36430672,+,6403,3.6082246303776024,-2.6433074109906936,18.408079910467233,1.783003224422243e-5,7.15508451240046e-5
gene-LOC119071031,IV,13619806,13661150,-,2223,-0.5736109818023739,4.602337000925345,18.39953496131763,1.791016868870593e-5,7.185789935990202e-5
gene-LOC119072278,IV,30517752,30535890,+,1831,-0.7443212999533878,4.253717882674179,18.398716848845083,1.791786008274089e-5,7.187422936989514e-5
gene-LOC119077044,IV,62605928,62608197,-,1869,0.3712886716972698,6.382858170650788,18.396853132873137,1.7935393993448686e-5,7.193002626428965e-5
gene-LOC119070531,X,29293047,29293871,-,825,0.8855343991227606,7.218550193163934,18.38986090604246,1.8001330903698667e-5,7.217988197507296e-5
gene-LOC119075383,IV,27546124,27546950,+,554,5.336747066917438,-2.445697601894048,18.387950494648628,1.8019388456942938e-5,7.223769381809803e-5
gene-LOC119080594,III,47711575,47737761,-,3941,4.7013460222824195,-3.594231245856569,18.359443006970665,1.829101818120058e-5,7.331181923676678e-5
gene-LOC119086044,IV,85286400,85287071,+,460,3.211009441783702,-2.370649465782287,18.356638496914332,1.8317961807348098e-5,7.340498807838582e-5
gene-LOC119071619,IV,55171078,55257226,+,4766,0.49981280403837547,5.393367782398003,18.35572305361751,1.832676532716645e-5,7.3425441706419e-5
gene-LOC119073671,III,24452237,24455010,+,694,5.456840471606261,-3.2030630442057366,18.33349595151015,1.854182542223368e-5,7.427207890625512e-5
gene-LOC119081362,III,31832605,31845980,-,6307,-0.34465539159535646,7.186866428797851,18.327853076057362,1.859682585075987e-5,7.44773606710819e-5
gene-LOC119070027,X,15029174,15029731,-,489,4.945966336510753,-3.467140744286075,18.32206849442814,1.8653377592723835e-5,7.468877112374071e-5
gene-LOC119074212,IV,66517159,66552500,-,3716,-0.35697167487837983,7.242157092685987,18.29531850588326,1.8917148157810668e-5,7.572964030581406e-5
gene-LOC119068438,X,47515119,47516154,+,928,5.55997123214428,-3.1305297084335484,18.292435389355287,1.8945800130031068e-5,7.582904637645829e-5
gene-LOC119080526,III,48606901,48608415,+,946,4.967955299777405,-2.7178894129603832,18.274571278072116,1.9124305417333844e-5,7.65280673232343e-5
gene-LOC119075399,associated_contig_48,26269,26756,-,488,1.06031959195831,3.0415347745047754,18.26796576796233,1.919073732893525e-5,7.676824388779613e-5
gene-LOC119080902,III,44266491,44267082,+,509,-0.6241021900953624,4.808402214986731,18.26783438797384,1.9192060971949032e-5,7.676824388779613e-5
gene-LOC119078773,IV,19361752,19381096,-,3641,3.6121059095053236,-2.861643325047449,18.25748805656552,1.9296587966788592e-5,7.717079950933305e-5
gene-LOC119069100,X,11968498,11981084,+,3041,0.3424355131271522,9.067994675284764,18.2347448207353,1.9528373258858172e-5,7.808202103985032e-5
gene-LOC119082811,IV,38427604,38429734,+,1872,-0.3496951807002838,7.206081375853933,18.232020467155273,1.9556325151381115e-5,7.817803456286251e-5
gene-LOC119067034,X,3913792,3914744,+,168,5.624052153906147,-3.0843429915516354,18.228035734363473,1.959728094787631e-5,7.83259831360147e-5
gene-LOC119081624,III,36071702,36086855,-,1641,5.84265787681561,-2.9464783927264464,18.227554173237188,1.960223635154934e-5,7.83300155235658e-5
gene-LOC119070120,X,6127980,6132860,-,3262,-0.3814226832414996,6.526618706956596,18.224270847404348,1.963605629273512e-5,7.844936499561326e-5
gene-LOC119075306,IV,46352589,46353206,+,480,0.6112537430042879,4.647972330771017,18.213288583121813,1.9749605779552582e-5,7.888713534163004e-5
gene-LOC119069869,X,6440222,6446562,-,1754,-1.0116923447660642,3.5354991090677177,18.20831390530911,1.9801257569579494e-5,7.907753727183377e-5
gene-LOC119079893,III,54337738,54339907,-,952,1.950072308394549,-1.1576003949498008,18.187953579024466,2.001407585451917e-5,7.991136140826725e-5
gene-LOC119084946,III,13921473,13931641,-,794,3.619411427362189,-3.1539201311371343,18.185137943002875,2.004368686815766e-5,8.0013494963635e-5
gene-LOC119082141,III,62146364,62151795,+,1089,5.647525327791758,-3.0801168968250647,18.1803755839279,2.0093871066328018e-5,8.019769815493234e-5
gene-LOC119082949,III,2403096,2403580,-,396,5.324696656793076,-3.2630784980638587,18.17271336714763,2.0174878085816156e-5,8.050482111927605e-5
gene-LOC119076420,III,37773160,37775136,-,1977,4.3595315033480295,-3.106126859451257,18.169036728926535,2.0213864898241833e-5,8.064417899503595e-5
gene-LOC119071152,IV,70180623,70188437,+,3246,-0.32493942680592336,9.349117617322163,18.16312973635618,2.0276660780196402e-5,8.087844918917568e-5
gene-LOC119073902,III,19679926,19680637,+,650,0.5813363254240586,5.368674911907981,18.14037677274039,2.0520379131862627e-5,8.182049586273676e-5
gene-LOC119080386,III,49306320,49312423,+,5570,0.6011501708972637,5.1118706665227505,18.140311581359832,2.0521081640704534e-5,8.182049586273676e-5
gene-LOC119076169,III,39183845,39189811,-,2560,-0.32321754817127507,6.930125788768192,18.137716423034085,2.0549066960639147e-5,8.191562181859125e-5
gene-LOC119080609,III,47617168,47621113,+,1025,2.2814401482746716,-1.7576829831236687,18.13092208011018,2.062251661252539e-5,8.219190958341445e-5
gene-LOC119081396,III,31042610,31053212,+,8113,-0.3748135259415729,8.691771536978072,18.12937313670534,2.063929821489865e-5,8.2242278853505e-5
gene-LOC119077123,IV,61758391,61763443,+,2277,0.3953946913823202,7.859662617502221,18.101974963034763,2.093841418084682e-5,8.341743168636044e-5
gene-LOC119070125,X,6172422,6195541,-,2844,4.109765106634116,-2.530257662128279,18.099505755810057,2.096558443107137e-5,8.350891426608561e-5
gene-LOC119068469,X,47932685,47940353,+,2151,0.44024447819272433,8.060917934017402,18.09194239541967,2.104902948729208e-5,8.382446574313266e-5
gene-LOC119066081,IV,76464282,76468371,+,3527,0.4184880795431558,7.577730147835403,18.09101413702462,2.105929374005323e-5,8.384851798446871e-5
gene-LOC119070876,IV,15379042,15380917,+,1247,2.135088751270136,-1.6577319427066695,18.08473632965639,2.1128842961454974e-5,8.410855898494952e-5
gene-LOC119079350,III,58461036,58469865,+,1518,5.319589181871678,-3.263831143371028,18.079319350061745,2.1189040868371685e-5,8.433127795376804e-5
gene-LOC119084798,III,11912985,11915938,-,1360,3.5920501949334063,-2.8799867092924263,18.072993930648703,2.1259552214545017e-5,8.459494634207889e-5
gene-LOC119079912,III,36371853,36402314,+,8301,-0.5829132510019457,5.59376057586162,18.069685908389584,2.129652156014437e-5,8.472506713284135e-5
gene-LOC119075441,III,60473259,60474853,-,1528,2.088635168862798,-0.19674963045473182,18.068041830305592,2.131491924436435e-5,8.478126596435744e-5
gene-LOC119067037,X,4403025,4405206,-,1719,-0.36806930614087924,6.238642248778115,18.06622029665735,2.1335321351363923e-5,8.484541338045906e-5
gene-LOC119077370,III,63746097,63750197,+,2728,3.939395978559258,-3.343897202995843,18.06278661816927,2.1373833668923086e-5,8.498154059711246e-5
gene-LOC119069300,X,10091270,10110030,-,1843,2.2377207414690665,1.3457486988815932,18.049246867993208,2.1526378133577466e-5,8.557090991292721e-5
gene-LOC119081283,III,32558014,32559075,+,738,-0.36612662643263894,7.798726922471197,18.047742726581752,2.1543391779985217e-5,8.562139368224801e-5
gene-LOC119082934,III,2029575,2033592,-,1478,4.73430696110926,-2.861669125973286,18.042593667282382,2.160173617486478e-5,8.583608800775099e-5
gene-LOC119085279,X,52493663,52497655,+,1956,-1.089831303984452,2.896060519314109,18.033380089978813,2.1706532405892507e-5,8.623523922981475e-5
gene-LOC119069944,X,13469064,13484935,-,750,0.570554972070709,4.7126993647524245,18.025379868918385,2.1797942017387972e-5,8.658105926778396e-5
gene-LOC119079633,III,36634850,36635608,-,629,0.5532816642352852,5.37938828398803,18.00338811213521,2.205121505074557e-5,8.756953107787075e-5
gene-LOC119079012,IV,25673344,25687116,-,7088,-0.42076824715354577,7.275934978512488,17.995034293010107,2.2148196729809992e-5,8.793706915248424e-5
gene-LOC119080030,III,52610099,52634825,-,6035,3.384485185955914,-2.988059365492796,17.993408142518327,2.2167124907133434e-5,8.799461903135688e-5
gene-LOC119069259,X,10293660,10295357,-,1125,-0.4678819459521352,5.153698129791973,17.990876378031118,2.219662666629354e-5,8.809411039244035e-5
gene-LOC119071641,IV,55419282,55423751,+,2714,0.35287891582964065,7.7429228012664115,17.98219956035974,2.229803415675548e-5,8.847888483472267e-5
gene-LOC119067943,X,42385729,42386997,+,1070,-0.34171024783915094,6.948044652310411,17.975877345066483,2.2372216017677276e-5,8.87554954065278e-5
gene-LOC119079288,III,36888414,36890163,+,1381,-0.8519235142218681,3.711278059818601,17.975093494878752,2.2381430602206152e-5,8.877430747253951e-5
gene-LOC119068884,X,26918102,26933913,-,1254,4.942646722362657,-3.4675702701111724,17.97386057866671,2.239593191795791e-5,8.881407726426146e-5
gene-LOC119085345,IV,10820683,10821267,-,462,0.5185309664111301,6.199953456490019,17.969610945217998,2.2445987645833202e-5,8.899479880033908e-5
gene-LOC119079094,IV,25566383,25568838,-,1217,4.151412424681994,-2.822231180866197,17.96523897823692,2.2497601626963825e-5,8.918162514319513e-5
gene-LOC119083272,IV,80426570,80429436,+,1341,3.2446712351861775,-2.067673100768142,17.948514539604883,2.269614773936206e-5,8.99507069350755e-5
gene-LOC119083538,IV,89684594,89694050,+,2296,2.5525169453151464,-1.561429714389455,17.94805990741792,2.2701569466921787e-5,8.995423253732554e-5
gene-LOC119068151,X,18737945,18739072,+,792,0.38635733231093633,6.087377080583843,17.93557505902583,2.2850967454583682e-5,9.052814411947643e-5
gene-LOC119085700,associated_contig_144,8765,10203,+,719,0.5781693804440178,4.871455420872852,17.930195715745015,2.2915642657723014e-5,9.07662493455371e-5
gene-LOC119069423,X,40895498,40900463,+,2428,-0.3408375316046342,6.789415767980948,17.92845971361067,2.2936553632965324e-5,9.083094902376212e-5
gene-LOC119067180,X,35006709,35007961,+,1190,3.562929568388289,-2.449909998370884,17.926016931094114,2.2966010588794435e-5,9.092945903977498e-5
gene-LOC119071388,IV,70708555,70709489,+,741,0.41011971689745547,6.7313991350238185,17.918575329469874,2.3055981637557975e-5,9.126747577627656e-5
gene-LOC119084804,III,11979307,11995235,+,3739,1.7810080059742914,-0.7446164542310206,17.91227918871357,2.3132380256977007e-5,9.155164174286732e-5
gene-LOC119081991,IV,42289956,42290808,+,790,-0.5473884873395133,4.731689995421922,17.909714862203785,2.3163569149485694e-5,9.164105382551246e-5
gene-LOC119069819,X,59331808,59440571,-,4422,0.32391513073067435,8.409838185675914,17.9096625106931,2.316420632016304e-5,9.164105382551246e-5
gene-LOC119071341,IV,68309462,68310129,-,487,0.5642100872974186,5.365677979902094,17.905365288998922,2.3216567935379856e-5,9.182990043471888e-5
